OverallQual,GrLivArea,GarageCars,TotalBsmtSF,FullBath,YearRemodAdd,YearBuilt,Fireplaces,MasVnrArea,LotArea,SalePrice,ExterQual_Ex,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,CentralAir_N,CentralAir_Y,Id
-0.8162701941319858,2.108317211101674,2.685070100952185,0.42249456027482063,0.7754553975839104,-0.7619795089818354,-0.05849386850457261,-0.9606214924205764,1.5277027352487125,0.08742316252736858,0.2413025011394546,0.0,0.0,0.0,1.0,0.0,1.0,1351.0
-0.8162701941319858,0.09315602190383851,-1.0525434897598676,-0.04426118632076036,-1.0522914015895253,-1.6786134979373737,-1.3963550702783085,0.5918711003370173,-0.5999842978588474,-0.4137759120590905,-0.4176100533617442,0.0,0.0,0.0,1.0,0.0,1.0,1146.0
-0.085525998768837,-0.08207538585249502,0.2959190627219031,-0.6311045764579228,0.7754553975839104,1.071288468929241,1.1162135281748053,0.5918711003370173,-0.5999842978588474,-0.04300176785733647,-0.03130641846790414,0.0,0.0,1.0,0.0,0.0,1.0,966.0
0.6452181965943117,-0.5277726621022999,0.2959190627219031,-0.9891017024875433,0.7754553975839104,1.071288468929241,1.1488442891936768,-0.9606214924205764,-0.5999842978588474,-0.5982817346303411,-0.21476834540745363,0.0,0.0,1.0,0.0,0.0,1.0,286.0
0.6452181965943117,0.7140847059099769,0.2959190627219031,1.9043307654860342,0.7754553975839104,0.8300689981514678,-0.3848014786932887,2.144363693094611,-0.5999842978588474,0.6307366883191307,1.9854827924661573,0.0,0.0,1.0,0.0,0.0,1.0,1311.0
-2.277758584858283,-0.9277573971982785,0.2959190627219031,-2.4052295744401553,0.7754553975839104,-1.6786134979373737,-0.7111090888820047,-0.9606214924205764,1.3658135044687896,-0.20004971034759653,-1.212181074966131,0.0,0.0,0.0,1.0,1.0,0.0,343.0
0.6452181965943117,-0.04779097998712541,0.2959190627219031,0.9980089274363623,0.7754553975839104,1.1677762572403503,1.2467365722502917,-0.9606214924205764,0.9495269110347017,-0.10756489129101693,0.6698540586454304,0.0,0.0,1.0,0.0,0.0,1.0,1166.0
-0.8162701941319858,-0.5696758248266405,-1.0525434897598676,0.37717846837233704,-1.0522914015895253,1.0230445747736863,-0.15638615156118743,-0.9606214924205764,-0.5999842978588474,-0.20004971034759653,-0.41308810445830463,0.0,0.0,0.0,1.0,0.0,1.0,32.0
-0.8162701941319858,-0.49348825623693027,-1.0525434897598676,-0.520080151296838,-1.0522914015895253,-1.6786134979373737,-0.7111090888820047,0.5918711003370173,-0.5999842978588474,0.1338974798266127,-0.6243277175189831,0.0,0.0,1.0,0.0,0.0,1.0,874.0
-0.8162701941319858,-1.2629826989930035,-2.401006042241638,-0.4475744042528643,-1.0522914015895253,-1.6786134979373737,-1.4942473533349234,-0.9606214924205764,-0.5999842978588474,-0.47277324898986745,-1.076522607862943,0.0,0.0,0.0,1.0,1.0,0.0,211.0
-0.085525998768837,0.3026718355255416,0.2959190627219031,1.4149169729392113,0.7754553975839104,-0.23129667327073436,0.3004445027030151,0.5918711003370173,0.3077517461571496,-0.0427234785321913,0.3382014062131603,0.0,0.0,0.0,1.0,0.0,1.0,925.0
-1.5470143894951345,0.17696234735251976,0.2959190627219031,0.49726611191391856,0.7754553975839104,0.395873950751476,0.16992145862752864,0.5918711003370173,-0.5999842978588474,-0.06582149251924077,-0.4046901993519168,0.0,0.0,0.0,1.0,0.0,1.0,406.0
-0.8162701941319858,-1.2744108342814602,0.2959190627219031,-0.4611692318236094,-1.0522914015895253,-0.13480888495962506,0.3657060247407583,-0.9606214924205764,-0.5999842978588474,-0.319899646376785,-0.599779994900311,0.0,0.0,0.0,1.0,0.0,1.0,771.0
0.6452181965943117,-0.43063351215041934,0.2959190627219031,0.5244557670554088,0.7754553975839104,1.0230445747736863,1.1488442891936768,0.5918711003370173,-0.5999842978588474,-0.32472332801263465,0.08303428951906859,0.0,0.0,1.0,0.0,0.0,1.0,382.0
-0.085525998768837,-0.04207691234289715,0.2959190627219031,1.0048063412217347,-1.0522914015895253,-1.5338818154707097,-0.5805860448065183,0.5918711003370173,-0.07962605606623767,0.1353816895607203,-0.4111501263568305,0.0,0.0,0.0,1.0,0.0,1.0,890.0
-1.5470143894951345,-1.2629826989930035,-1.0525434897598676,-0.4475744042528643,-1.0522914015895253,-0.7137356148262808,-0.025863107485701,-0.9606214924205764,-0.5999842978588474,-0.1250043556667812,-0.8433192429855579,0.0,0.0,0.0,1.0,0.0,1.0,1201.0
-0.8162701941319858,-0.5772945816856115,0.2959190627219031,0.05543421586470354,-2.754534977335477,-0.27954056742628897,0.26781374168414346,2.144363693094611,0.9899992187296824,-0.34160621373810857,-0.3615766465211227,0.0,0.0,0.0,1.0,0.0,1.0,189.0
-0.8162701941319858,-0.27444899654151333,-1.0525434897598676,0.7283781806165849,-1.0522914015895253,-1.4856379213151552,-0.5479552837876467,0.5918711003370173,-0.5999842978588474,0.23964742338177897,-0.2108923892045054,0.0,0.0,0.0,1.0,0.0,1.0,894.0
-0.8162701941319858,-1.3544077813006559,-1.0525434897598676,-0.556333024818825,-1.0522914015895253,1.1195323630847958,0.3657060247407583,0.5918711003370173,-0.5999842978588474,-0.3803811930416695,-0.6566273525435516,0.0,0.0,1.0,0.0,0.0,1.0,1328.0
0.6452181965943117,-0.3487318759164808,2.685070100952185,0.6400118014067419,0.7754553975839104,0.6370934215292492,0.8551674400238324,-0.9606214924205764,0.5563673505691743,-0.3377101631860761,0.3226975814013674,0.0,0.0,0.0,1.0,0.0,1.0,421.0
0.6452181965943117,-0.2573067936088285,0.2959190627219031,-0.8440902083995958,0.7754553975839104,1.071288468929241,1.1814750502125484,-0.9606214924205764,-0.5999842978588474,-0.658299465753317,-0.4563696153912265,0.0,0.0,1.0,0.0,0.0,1.0,579.0
-0.8162701941319858,-0.8801401668297096,0.2959190627219031,0.007852319367095772,-1.0522914015895253,-1.1961745563818271,-0.35217071767441704,-0.9606214924205764,-0.21838825387760027,-0.16776814863075631,-0.7083067685828613,0.0,0.0,0.0,1.0,0.0,1.0,84.0
-0.8162701941319858,-0.5277726621022999,0.2959190627219031,-0.9075327370630728,0.7754553975839104,0.8783128923070225,-1.9837087686179975,0.5918711003370173,-0.5999842978588474,-0.4952219212182448,-0.5468085934600185,0.0,0.0,0.0,1.0,0.0,1.0,1275.0
-1.5470143894951345,-0.1430254407242632,-2.401006042241638,-0.7375973924287593,0.7754553975839104,1.1195323630847958,-1.6574011584292814,-0.9606214924205764,-0.5999842978588474,-0.5792652974120874,-0.8827247977155317,0.0,0.0,0.0,1.0,0.0,1.0,49.0
-0.085525998768837,-0.8210948011726842,-2.401006042241638,-1.1091893460291247,-1.0522914015895253,-1.6786134979373737,-1.5268781143537948,-0.9606214924205764,-0.5999842978588474,-0.10209186789649516,-1.3219998340496641,0.0,0.0,0.0,1.0,1.0,0.0,156.0
-0.085525998768837,0.2493405375127445,0.2959190627219031,-0.6537626224091647,0.7754553975839104,0.5406056332181399,0.7899059179860892,0.5918711003370173,-0.5999842978588474,-0.2505128413072548,0.08626425302152545,0.0,0.0,0.0,1.0,0.0,1.0,1111.0
-0.8162701941319858,-1.2629826989930035,0.2959190627219031,-0.4475744042528643,-1.0522914015895253,0.8300689981514678,-0.6784783278631331,-0.9606214924205764,-0.5999842978588474,-0.32472332801263465,-0.6760071335582928,0.0,0.0,0.0,1.0,0.0,1.0,951.0
-0.8162701941319858,0.7636066254932885,-2.401006042241638,-0.8508876221849683,0.7754553975839104,0.4923617390625853,-1.7879242025047677,-0.9606214924205764,-0.5999842978588474,-0.3356693748016782,-0.27549165925364255,0.0,0.0,0.0,1.0,0.0,1.0,1031.0
-0.085525998768837,0.018873142528871033,0.2959190627219031,0.5833666865286374,-1.0522914015895253,0.9748006806181317,-0.28690919563667383,0.5918711003370173,0.7702924055283583,-0.2134075979545649,-0.09461370311605853,0.0,0.0,1.0,0.0,0.0,1.0,1436.0
0.6452181965943117,0.6398018265350094,1.6443816152036737,-0.4135873353260016,0.7754553975839104,1.0230445747736863,1.1488442891936768,0.5918711003370173,-0.5999842978588474,0.31107501683570704,0.4894928966682395,0.0,0.0,1.0,0.0,0.0,1.0,1197.0
2.685070100952185,0.9140770734579662,1.6443816152036737,-0.10090630119886485,0.7754553975839104,1.1195323630847958,1.21410581123142,0.5918711003370173,0.32509702088356995,0.028054773163064716,1.6624864422204717,1.0,0.0,0.0,0.0,0.0,1.0,1443.0
2.106706587320609,0.5045688922882737,1.6443816152036737,1.6550922600223743,0.7754553975839104,0.9265567864625771,1.050952006137062,0.5918711003370173,2.6493638342238937,0.10625407352885871,2.489357098849427,0.0,0.0,1.0,0.0,0.0,1.0,482.0
-0.8162701941319858,-1.064895020659757,0.2959190627219031,-0.21193072635994964,-1.0522914015895253,1.0230445747736863,-1.5595088753726665,-0.9606214924205764,-0.5999842978588474,-0.20227602494875793,-1.0506828998432882,0.0,0.0,1.0,0.0,0.0,1.0,180.0
-0.085525998768837,2.146410995396529,0.2959190627219031,-0.017071531179270204,0.7754553975839104,-0.038321096648515775,-0.09112462952344422,0.5918711003370173,0.6720025154119764,0.03046661398098956,0.887295201630826,0.0,0.0,0.0,1.0,0.0,1.0,860.0
-1.5470143894951345,-1.080132534377699,-1.0525434897598676,-0.9369881967996871,-2.754534977335477,0.7818251039959132,-0.18901691258005904,-0.9606214924205764,-0.5999842978588474,-0.04216689988190095,-0.4692894694010539,0.0,0.0,0.0,1.0,0.0,1.0,1214.0
2.685070100952185,2.3768783903804027,0.2959190627219031,0.39757070972845465,2.603202196757346,0.7335812098403585,-2.5384317059388146,0.5918711003370173,-0.5999842978588474,0.2596842547922315,1.856284252367883,1.0,0.0,0.0,0.0,0.0,1.0,584.0
2.106706587320609,2.125459414034359,1.6443816152036737,2.4730477188622033,0.7754553975839104,1.0230445747736863,1.1488442891936768,0.5918711003370173,2.685070100952185,0.2775875347099044,2.5668762229083915,1.0,0.0,0.0,0.0,0.0,1.0,478.0
1.3759623919574604,0.2264842669358314,0.2959190627219031,1.2064629501877868,0.7754553975839104,0.9748006806181317,1.0835827671559337,0.5918711003370173,0.40604163627353146,-0.6362218459584665,1.2102915518765116,0.0,0.0,1.0,0.0,0.0,1.0,1406.0
-0.085525998768837,-0.4363475797946476,0.2959190627219031,0.5357847900310296,0.7754553975839104,0.009922797507038865,0.4635983077973731,0.5918711003370173,-0.10853484727693821,0.0463291055142645,-0.01709457905709397,0.0,0.0,1.0,0.0,0.0,1.0,1147.0
1.3759623919574604,0.3179093492434837,1.6443816152036737,1.4330434097002047,0.7754553975839104,1.1195323630847958,1.21410581123142,-0.9606214924205764,-0.18369770442475963,-0.02092414806248597,0.8272178804851285,0.0,0.0,1.0,0.0,0.0,1.0,1167.0
-0.085525998768837,-1.0839419128071845,-1.0525434897598676,-0.23458877231119143,-1.0522914015895253,0.6370934215292492,-0.35217071767441704,-0.9606214924205764,-0.5999842978588474,0.19215271189033586,-0.38531041833717566,0.0,0.0,0.0,1.0,0.0,1.0,347.0
-0.8162701941319858,-1.0058496550027316,-1.0525434897598676,-0.3093603239502894,-1.0522914015895253,-1.0996867680707179,-0.28690919563667383,-0.9606214924205764,-0.5999842978588474,-0.045970187325551665,-0.604947936504242,0.0,0.0,0.0,1.0,0.0,1.0,1215.0
-0.8162701941319858,-0.9658511814931336,-2.401006042241638,-0.6379019902432954,-1.0522914015895253,0.5406056332181399,-2.754534977335477,-0.9606214924205764,-0.5999842978588474,-0.4043140750041545,-1.1282020239022528,0.0,0.0,0.0,1.0,1.0,0.0,1138.0
0.6452181965943117,0.2798155649486286,0.2959190627219031,-0.5608646340090733,0.7754553975839104,0.7335812098403585,0.9530597230804472,-0.9606214924205764,-0.5999842978588474,-0.2968943954981172,0.4480201652966934,0.0,0.0,1.0,0.0,0.0,1.0,1366.0
1.3759623919574604,1.1159741302206982,1.6443816152036737,2.373352316676739,0.7754553975839104,0.4923617390625853,0.7899059179860892,0.5918711003370173,2.685070100952185,-0.024449146180991515,2.1792806026135687,0.0,0.0,1.0,0.0,0.0,1.0,655.0
-0.085525998768837,0.9578849253970496,0.2959190627219031,-0.4838272777748512,0.7754553975839104,-0.4242722498929529,0.16992145862752864,0.5918711003370173,1.122979658298905,0.12480669520520367,0.17670323109031744,0.0,0.0,0.0,1.0,0.0,1.0,989.0
-0.085525998768837,-0.5906274061888108,-1.0525434897598676,-0.9868358978924191,-1.0522914015895253,-0.23129667327073436,0.3004445027030151,0.5918711003370173,-0.5999842978588474,0.005698864043069042,-0.7922858196467396,0.0,0.0,0.0,1.0,0.0,1.0,244.0
1.3759623919574604,1.2226367262462927,0.2959190627219031,0.5040635256992911,0.7754553975839104,0.8300689981514678,1.0183212451181904,0.5918711003370173,0.2614976802200287,-0.12296356728238324,0.6095183404195362,0.0,0.0,1.0,0.0,0.0,1.0,1343.0
0.6452181965943117,0.6150408667433536,0.2959190627219031,-0.20060170338432876,0.7754553975839104,0.44411784490703066,0.7572751569672176,0.5918711003370173,-0.5999842978588474,1.78647225564704,0.8614554936111711,0.0,0.0,1.0,0.0,0.0,1.0,1058.0
-0.8162701941319858,-0.729669718865032,-1.0525434897598676,0.18685088238190595,-1.0522914015895253,-1.0514428739151633,-0.25427843461780225,-0.9606214924205764,-0.5999842978588474,-0.13882605881565818,-0.7406064036074299,0.0,0.0,0.0,1.0,0.0,1.0,1419.0
0.6452181965943117,-0.0439816015576399,0.2959190627219031,0.6445434105969903,0.7754553975839104,1.0230445747736863,1.1162135281748053,0.5918711003370173,-0.519039682468886,-0.6974454974904049,0.12502381505100774,0.0,0.0,1.0,0.0,0.0,1.0,1024.0
-0.085525998768837,-0.41539599843247726,0.2959190627219031,-0.04879279551100872,-1.0522914015895253,0.6853373156848038,0.10465993658978542,0.5918711003370173,-0.027590231886976693,-0.05199978937036378,-0.004174725047266543,0.0,0.0,0.0,1.0,0.0,1.0,811.0
-0.085525998768837,-0.5125351483843578,-1.0525434897598676,-1.136379001170615,-1.0522914015895253,-1.6786134979373737,-1.0374166990707208,-0.9606214924205764,-0.5999842978588474,-0.15218394642262656,-0.9860836297941511,0.0,0.0,0.0,1.0,0.0,1.0,1385.0
-0.8162701941319858,-0.20016611716654586,-1.0525434897598676,-0.18927268040870784,-1.0522914015895253,-0.32778446158184366,-0.35217071767441704,0.5918711003370173,-0.5999842978588474,0.15226457528619422,-0.5351807248511739,0.0,0.0,0.0,1.0,0.0,1.0,627.0
-0.085525998768837,-0.16207233287169076,-1.0525434897598676,0.8620606517289114,-1.0522914015895253,-1.2926623446929364,-0.41743223971216026,-0.9606214924205764,0.804982954981199,-0.08817740163923644,-0.30262335267428014,0.0,0.0,0.0,1.0,0.0,1.0,814.0
-0.8162701941319858,-0.6230071228394376,-1.0525434897598676,-0.6650916453847856,-1.0522914015895253,0.4923617390625853,-0.8090013719386195,-0.9606214924205764,-0.5999842978588474,0.09892578796670246,-0.6566273525435516,0.0,0.0,0.0,1.0,0.0,1.0,840.0
-0.085525998768837,0.26076867280120103,0.2959190627219031,-0.24591779528681235,0.7754553975839104,0.7335812098403585,0.9530597230804472,0.5918711003370173,-0.5999842978588474,-0.23928850519306613,-0.11528546953178243,0.0,0.0,0.0,1.0,0.0,1.0,371.0
-0.8162701941319858,-0.3182568484805967,0.2959190627219031,-1.5351606099124706,-1.0522914015895253,-1.4373940271596004,-0.515324522768775,0.5918711003370173,-0.5999842978588474,-0.3308456931658285,-0.6630872795484654,0.0,0.0,0.0,1.0,0.0,1.0,55.0
1.3759623919574604,-0.2154036308844879,0.2959190627219031,-0.8033057256873605,0.7754553975839104,0.9265567864625771,1.0835827671559337,0.5918711003370173,-0.5999842978588474,-0.15255499885615345,-0.042934287076748824,0.0,0.0,1.0,0.0,0.0,1.0,535.0
-0.085525998768837,-0.35254125434596634,0.2959190627219031,0.703454330070219,0.7754553975839104,-0.8584672972929447,-0.12375539054231582,0.5918711003370173,-0.5999842978588474,-0.08446687730396746,-0.2561118782389014,0.0,0.0,0.0,1.0,0.0,1.0,786.0
-0.8162701941319858,-0.7791916384483436,0.2959190627219031,-0.6084465305066811,-1.0522914015895253,-1.6786134979373737,-1.0374166990707208,0.5918711003370173,-0.5999842978588474,-0.2690654629835998,-0.7935778050477224,0.0,0.0,0.0,1.0,0.0,1.0,313.0
-0.085525998768837,1.5578620280410176,0.2959190627219031,-0.24818359988193653,0.7754553975839104,-1.6786134979373737,-1.265832026202822,0.5918711003370173,-0.5999842978588474,0.5435393664403093,0.7451768075227243,0.0,0.0,0.0,1.0,0.0,1.0,1175.0
-0.085525998768837,0.603612731454897,0.2959190627219031,1.7729140989688317,0.7754553975839104,-0.3760283557373983,0.20255221964640024,0.5918711003370173,2.1752596583684047,0.09744157823259486,0.11210396104118031,0.0,0.0,0.0,1.0,0.0,1.0,110.0
-0.085525998768837,-1.0287059255796447,-1.0525434897598676,-1.3108459549951768,-1.0522914015895253,-0.6654917206707262,0.006767653533170606,-0.9606214924205764,0.7413836143176578,-0.8367756862797555,-1.2393127683867686,0.0,0.0,0.0,1.0,0.0,1.0,431.0
-0.085525998768837,0.1579154552050922,0.2959190627219031,1.2427158237097737,0.7754553975839104,0.7818251039959132,0.20255221964640024,2.144363693094611,-0.4380950670789244,-0.0090504701896252,0.30590177118859174,0.0,0.0,0.0,1.0,0.0,1.0,101.0
-0.085525998768837,-0.8515698286085683,0.2959190627219031,0.05090260667445518,-1.0522914015895253,-0.08656499080407042,0.3983367857596299,-0.9606214924205764,-0.5999842978588474,-0.1404030316581475,-0.6114078635091557,0.0,0.0,0.0,1.0,0.0,1.0,514.0
-1.5470143894951345,0.18077172578200526,2.685070100952185,0.42476036486994484,-1.0522914015895253,-0.47251614404850756,-0.31953995665554547,0.5918711003370173,0.2614976802200287,2.018751079034879,-0.1721328271750231,0.0,0.0,0.0,1.0,0.0,1.0,1191.0
-0.085525998768837,-0.030648777054440614,0.2959190627219031,-0.5880542891505635,0.7754553975839104,0.5888495273736946,0.8551674400238324,0.5918711003370173,-0.5999842978588474,0.046978447272936576,0.04750469099204317,0.0,0.0,0.0,1.0,0.0,1.0,267.0
-0.8162701941319858,-0.7144322051470899,0.2959190627219031,0.2049773191428994,-1.0522914015895253,-1.0031989797596086,-0.22164767359893064,0.5918711003370173,-0.1027530890347981,0.31645527712184707,-0.010634652052180256,0.0,0.0,0.0,1.0,0.0,1.0,1291.0
-0.8162701941319858,0.0588716160384689,-1.0525434897598676,-0.34334739287715205,-1.0522914015895253,-1.6786134979373737,-0.6784783278631331,-0.9606214924205764,-0.5999842978588474,0.2791645075523937,-0.37885049133226195,0.0,0.0,0.0,1.0,0.0,1.0,297.0
1.3759623919574604,0.7312269088426617,0.2959190627219031,-0.644699404028668,0.7754553975839104,0.44411784490703066,0.724644395948346,0.5918711003370173,0.12273548240866614,-0.1063589708820545,0.435100311286866,0.0,0.0,1.0,0.0,0.0,1.0,507.0
-0.8162701941319858,-0.42111006607670554,-1.0525434897598676,-0.15755141607696935,-1.0522914015895253,0.7335812098403585,-0.4500630007310319,-0.9606214924205764,-0.5999842978588474,-0.18446550813946677,-0.3659306373224345,0.0,0.0,0.0,1.0,0.0,1.0,902.0
-0.8162701941319858,1.1635913605892672,0.2959190627219031,-0.48156147317972703,0.7754553975839104,-0.954955085604054,-2.375277900844457,-0.9606214924205764,-0.5999842978588474,-0.24123653046908233,-0.9731637757843237,0.0,0.0,0.0,1.0,1.0,0.0,810.0
1.3759623919574604,1.7883294230248912,0.2959190627219031,1.1747416858560482,2.603202196757346,0.9748006806181317,1.0835827671559337,0.5918711003370173,-0.5999842978588474,0.041041608336506184,2.0500820625152945,0.0,0.0,1.0,0.0,0.0,1.0,378.0
-0.085525998768837,0.3940969178331939,0.2959190627219031,-0.3388157836869037,-1.0522914015895253,-0.1830527791151797,-0.28690919563667383,0.5918711003370173,-0.5999842978588474,-0.08483792973749435,-0.28841151326347,0.0,0.0,0.0,1.0,0.0,1.0,287.0
-0.085525998768837,-0.7030040698586334,-1.0525434897598676,-0.4521060134431127,-1.0522914015895253,-1.6786134979373737,-1.3637243092594369,0.5918711003370173,-0.5999842978588474,-0.4360390580707044,-0.7922858196467396,0.0,0.0,0.0,1.0,0.0,1.0,1401.0
-0.8162701941319858,0.4645704187786759,0.2959190627219031,-2.4052295744401553,-1.0522914015895253,1.0230445747736863,-0.35217071767441704,0.5918711003370173,-0.1663524296983393,1.024979898941461,-0.8568850896958767,0.0,0.0,0.0,1.0,0.0,1.0,1049.0
-0.085525998768837,-1.0839419128071845,0.2959190627219031,0.03730777910371011,0.7754553975839104,-0.4242722498929529,0.16992145862752864,0.5918711003370173,-0.5999842978588474,-0.5354811102559134,-0.6889269875681202,0.0,0.0,0.0,1.0,0.0,1.0,127.0
2.106706587320609,0.573137704019013,1.6443816152036737,1.7230663978760998,0.7754553975839104,1.071288468929241,1.1814750502125484,0.5918711003370173,2.0133704275884816,0.09215408105483655,1.724669699569771,1.0,0.0,0.0,0.0,0.0,1.0,619.0
-0.8162701941319858,0.3598125119678243,-1.0525434897598676,-0.6650916453847856,-1.0522914015895253,1.1195323630847958,-0.7111090888820047,0.5918711003370173,-0.5999842978588474,0.06571659516604499,-0.6501674255386379,0.0,0.0,0.0,1.0,0.0,1.0,293.0
2.106706587320609,2.2587876590663516,1.6443816152036737,0.8847186976801533,0.7754553975839104,1.1195323630847958,1.21410581123142,0.5918711003370173,0.9495269110347017,0.394005235728969,2.685070100952185,1.0,0.0,0.0,0.0,0.0,1.0,528.0
-0.085525998768837,-0.30492402397739743,-1.0525434897598676,-0.40225831235038073,-1.0522914015895253,-1.6786134979373737,-1.2984627872216936,0.5918711003370173,-0.5999842978588474,-0.4137759120590905,-0.6953869145730339,0.0,0.0,0.0,1.0,0.0,1.0,1256.0
